time,open,high,low,close,volume
2024-03-04,70.88,71.77,70.68,71.08,5018814
2024-03-05,71.08,72.07,70.78,72.07,5443242
2024-03-06,72.36,72.56,70.88,70.88,4837251
2024-03-07,70.78,71.18,70.39,71.08,5070038
2024-03-08,71.18,71.97,69.1,69.1,7364624
2024-03-11,69.6,70.39,69.1,69.4,4214115
2024-03-12,69.5,69.7,69.1,69.1,3847561
2024-03-13,69.2,69.99,69.1,69.89,5648587
2024-03-14,70.09,70.39,69.4,69.6,5449322
2024-03-15,70.1,70.1,68.7,68.8,4851100
2024-03-18,68.8,69.1,67.6,67.9,6796400
2024-03-19,68.5,68.5,67.8,67.8,3164500
2024-03-20,67.8,68.6,67.5,68.0,3546900
2024-03-21,68.2,68.5,67.9,68.4,4906200
2024-03-22,68.6,68.7,67.8,67.8,6066700
2024-03-25,67.9,68.2,67.1,67.3,5450700
2024-03-26,67.4,67.9,67.3,67.7,2504200
2024-03-27,68.0,68.0,67.5,67.7,2637700
2024-03-28,67.7,68.4,67.6,67.7,4470700
2024-03-29,68.4,68.4,67.5,67.6,3484600
2024-04-01,67.6,67.7,67.0,67.0,4988000
2024-04-02,67.0,67.4,66.7,67.3,4322900
2024-04-03,67.3,67.3,66.7,66.7,5046100
2024-04-04,66.7,68.4,66.7,68.2,7472800
2024-04-05,68.2,68.2,67.7,67.9,4233800
2024-04-08,68.0,68.0,66.9,67.0,3666000
2024-04-09,67.1,67.3,66.8,67.0,2516000
2024-04-10,67.1,67.3,66.8,66.8,2765500
2024-04-11,66.7,66.9,66.5,66.6,2947700
2024-04-12,66.8,67.1,66.6,66.7,2509200
2024-04-15,66.7,66.7,64.9,64.9,5756100
2024-04-16,64.9,65.0,63.0,64.0,7128700
2024-04-17,64.4,64.9,64.2,64.2,4589800
2024-04-19,64.2,64.4,63.3,64.2,4516100
2024-04-22,64.7,65.3,64.0,64.0,2035200
2024-04-23,64.2,64.3,63.2,63.5,2014400
2024-04-24,64.0,64.3,63.5,64.0,2401300
2024-04-25,64.0,64.8,63.9,64.7,1916000
2024-04-26,64.7,65.8,64.5,65.0,2940600
2024-05-02,65.4,65.5,64.9,65.4,2563400
2024-05-03,65.6,66.0,65.5,65.6,1966400
2024-05-06,65.8,66.4,65.5,65.8,2261300
2024-05-07,66.0,68.5,65.9,68.0,8485900
2024-05-08,68.0,68.0,67.1,67.9,2964400
2024-05-09,67.9,67.9,66.6,66.6,2998000
2024-05-10,66.7,67.5,66.1,66.5,2418100
2024-05-13,66.6,66.8,65.4,65.8,2732500
2024-05-14,65.9,67.0,65.9,66.5,2433100
2024-05-15,66.9,67.3,66.7,67.0,3234900
2024-05-16,67.1,67.7,67.0,67.2,2911400
2024-05-17,67.3,67.8,66.8,67.0,4169000
2024-05-20,67.1,67.6,66.4,66.4,4920600
2024-05-21,66.4,66.6,65.8,66.2,3799500
2024-05-22,66.4,66.7,65.8,65.8,3618300
2024-05-23,66.0,67.0,65.8,67.0,2991400
2024-05-24,66.7,66.9,65.7,66.0,4104100
2024-05-27,66.1,66.6,65.8,66.1,2336600
2024-05-28,66.3,67.3,66.1,66.8,5347500
2024-05-29,67.0,67.3,66.0,66.3,3357900
